DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST,DEP_TIME,DEP_DEL15,DEP_TIME_BLK,ARR_TIME,ARR_DEL15,CANCELLED,DIVERTED,DISTANCE
1,2,MQ,20398,MQ,N678AE,3332,13303,1330303,MIA,11066,1106606,CMH,835,0,0800-0859,1100,0,0,0,990
1,2,MQ,20398,MQ,N664MS,3334,13303,1330303,MIA,14122,1412202,PIT,929,0,0900-0959,1200,0,0,0,1013
1,2,MQ,20398,MQ,N664MS,3334,14122,1412202,PIT,13303,1330303,MIA,1242,0,1200-1259,1526,0,0,0,1013
1,2,MQ,20398,MQ,N816AE,3335,11057,1105703,CLT,11995,1199502,GSO,926,0,0900-0959,1007,0,0,0,83
1,2,MQ,20398,MQ,N816AE,3335,11995,1199502,GSO,12953,1295304,LGA,1044,0,1000-1059,1203,0,0,0,461
1,2,MQ,20398,MQ,N262NN,3337,13930,1393007,ORD,13871,1387102,OMA,2211,0,2200-2259,9,1,0,0,416
1,2,MQ,20398,MQ,N260NN,3338,13871,1387102,OMA,13930,1393007,ORD,906,0,0900-0959,1047,0,0,0,416
1,2,MQ,20398,MQ,N243NN,3339,10620,1062003,BIL,11298,1129806,DFW,1203,0,1200-1259,1550,0,0,0,1081
1,2,MQ,20398,MQ,N243NN,3339,11298,1129806,DFW,10620,1062003,BIL,929,0,0900-0959,1106,0,0,0,1081
1,2,MQ,20398,MQ,N250NN,3340,11298,1129806,DFW,12992,1299206,LIT,1021,0,1000-1059,1129,0,0,0,304
1,2,MQ,20398,MQ,N226NN,3341,13930,1393007,ORD,14122,1412202,PIT,2242,1,2200-2259,54,1,0,0,413
1,2,MQ,20398,MQ,N645AE,3342,10434,1043405,AVP,13930,1393007,ORD,902,1,0700-0759,1033,1,0,0,632
1,2,MQ,20398,MQ,N813AE,3343,11298,1129806,DFW,14814,1481402,SHV,843,0,0800-0859,941,0,0,0,190
1,2,MQ,20398,MQ,N813AE,3343,14814,1481402,SHV,11298,1129806,DFW,1010,0,1000-1059,1122,0,0,0,190
1,2,MQ,20398,MQ,N810AE,3344,13931,1393102,ORF,12953,1295304,LGA,900,0,0900-0959,1028,0,0,0,296
1,2,MQ,20398,MQ,N808AE,3346,11042,1104205,CLE,12953,1295304,LGA,1838,0,1800-1859,1951,0,0,0,419
1,2,MQ,20398,MQ,N800AE,3347,11049,1104902,CLL,11298,1129806,DFW,1344,0,1300-1359,1445,0,0,0,164
1,2,MQ,20398,MQ,N800AE,3347,11298,1129806,DFW,11049,1104902,CLL,1218,0,1200-1259,1325,0,0,0,164
1,2,MQ,20398,MQ,N670AE,3348,13930,1393007,ORD,10268,1026802,ALO,2053,0,2000-2059,2235,1,0,0,234
1,2,MQ,20398,MQ,N221NN,3349,14122,1412202,PIT,13930,1393007,ORD,811,0,0800-0859,909,0,0,0,413
1,2,MQ,20398,MQ,N696AE,3351,13930,1393007,ORD,15048,1504803,SUX,2047,0,2000-2059,2258,1,0,0,436
1,2,MQ,20398,MQ,N543EA,3352,10792,1079206,BUF,13930,1393007,ORD,1152,1,1100-1159,1251,0,0,0,473
1,2,MQ,20398,MQ,N543EA,3352,13930,1393007,ORD,10792,1079206,BUF,831,0,0800-0859,1124,1,0,0,473
1,2,MQ,20398,MQ,N812AE,3354,12478,1247805,JFK,14492,1449202,RDU,1203,0,1200-1259,1349,0,0,0,427
1,2,MQ,20398,MQ,N812AE,3354,14492,1449202,RDU,12953,1295304,LGA,1414,0,1400-1459,1549,0,0,0,431
1,2,MQ,20398,MQ,N822AE,3355,11298,1129806,DFW,11415,1141501,DRT,1336,0,1300-1359,1458,0,0,0,335
1,2,MQ,20398,MQ,N822AE,3355,11415,1141501,DRT,11298,1129806,DFW,1539,0,1500-1559,1647,0,0,0,335
1,2,MQ,20398,MQ,N222NS,3357,13930,1393007,ORD,12266,1226603,IAH,2044,1,2000-2059,5,1,0,0,925
1,2,MQ,20398,MQ,N260NN,3358,10397,1039707,ATL,13930,1393007,ORD,1608,0,1600-1659,1713,0,0,0,606
1,2,MQ,20398,MQ,N260NN,3358,13930,1393007,ORD,10397,1039707,ATL,1212,0,1200-1259,1539,0,0,0,606
1,2,MQ,20398,MQ,N679AE,3359,14685,1468502,SAV,13303,1330303,MIA,752,0,0800-0859,919,0,0,0,440
1,2,MQ,20398,MQ,N612AE,3360,13930,1393007,ORD,14783,1478302,SGF,956,0,1000-1059,1137,0,0,0,438
1,2,MQ,20398,MQ,N656AE,3362,11003,1100303,CID,13930,1393007,ORD,1330,1,1300-1359,1431,0,0,0,196
1,2,MQ,20398,MQ,N656AE,3362,13930,1393007,ORD,11003,1100303,CID,1140,0,1100-1159,1307,1,0,0,196
1,2,MQ,20398,MQ,N848AE,3364,11140,1114008,CRP,11298,1129806,DFW,1641,0,1600-1659,1805,0,0,0,354
1,2,MQ,20398,MQ,N848AE,3364,11298,1129806,DFW,11140,1114008,CRP,1443,0,1400-1459,1611,0,0,0,354
1,2,MQ,20398,MQ,N220NN,3367,11298,1129806,DFW,11982,1198202,GRK,1849,0,1800-1859,1954,0,0,0,134
1,2,MQ,20398,MQ,N220NN,3367,11982,1198202,GRK,11298,1129806,DFW,2025,0,2000-2059,2109,0,0,0,134
1,2,MQ,20398,MQ,N688AE,3369,10469,1046902,AZO,13930,1393007,ORD,1035,0,1000-1059,1056,0,0,0,122
1,2,MQ,20398,MQ,N688AE,3369,13930,1393007,ORD,10469,1046902,AZO,816,0,0800-0859,1002,0,0,0,122
1,2,MQ,20398,MQ,N673AE,3373,11298,1129806,DFW,15411,1541106,TYR,1808,1,1700-1759,1849,1,0,0,102
1,2,MQ,20398,MQ,N673AE,3373,15411,1541106,TYR,11298,1129806,DFW,1910,1,1800-1859,1957,1,0,0,102
1,2,MQ,20398,MQ,N833AE,3374,11433,1143302,DTW,12953,1295304,LGA,1023,1,1000-1059,1157,0,0,0,502
1,2,MQ,20398,MQ,N618AE,3375,13303,1330303,MIA,14685,1468502,SAV,1534,0,1500-1559,1657,0,0,0,440
1,2,MQ,20398,MQ,N618AE,3375,14685,1468502,SAV,13303,1330303,MIA,1743,0,1700-1759,1916,0,0,0,440
1,2,MQ,20398,MQ,N254NN,3377,12992,1299206,LIT,11298,1129806,DFW,1249,1,1200-1259,1416,1,0,0,304
1,2,MQ,20398,MQ,N228NN,3383,12992,1299206,LIT,11298,1129806,DFW,854,0,0900-0959,1037,0,0,0,304
1,2,MQ,20398,MQ,N265NN,3384,11298,1129806,DFW,15919,1591904,XNA,2208,0,2200-2259,2304,0,0,0,280
1,2,MQ,20398,MQ,N622AE,3387,11203,1120302,CWA,13930,1393007,ORD,944,0,0900-0959,1103,0,0,0,213
1,2,MQ,20398,MQ,N622AE,3387,13930,1393007,ORD,11203,1120302,CWA,810,0,0800-0859,921,0,0,0,213
1,2,MQ,20398,MQ,N538EG,3388,12992,1299206,LIT,13930,1393007,ORD,1607,1,1500-1559,1737,0,0,0,552
1,2,MQ,20398,MQ,N538EG,3388,13930,1393007,ORD,12992,1299206,LIT,1324,0,1300-1359,1543,1,0,0,552
1,2,MQ,20398,MQ,N667GB,3389,11193,1119302,CVG,13930,1393007,ORD,1903,1,0900-0959,1937,1,0,0,264
1,2,MQ,20398,MQ,N855AE,3390,12478,1247805,JFK,13931,1393102,ORF,1622,0,1600-1659,1748,0,0,0,290
1,2,MQ,20398,MQ,N855AE,3390,13931,1393102,ORF,12478,1247805,JFK,1823,0,1800-1859,1934,0,0,0,290
1,2,MQ,20398,MQ,N841AE,3391,11042,1104205,CLE,12478,1247805,JFK,1134,0,1100-1159,1256,0,0,0,425
1,2,MQ,20398,MQ,N805AE,3392,11995,1199502,GSO,11057,1105703,CLT,915,0,0900-0959,1025,0,0,0,83
1,2,MQ,20398,MQ,N846AE,3394,11298,1129806,DFW,13277,1327702,MGM,1024,0,1000-1059,1202,0,0,0,622
1,2,MQ,20398,MQ,N846AE,3394,13277,1327702,MGM,11298,1129806,DFW,1231,0,1200-1259,1444,0,0,0,622
1,2,MQ,20398,MQ,N220NN,3395,11298,1129806,DFW,11140,1114008,CRP,2240,1,2200-2259,12,1,0,0,354
1,2,MQ,20398,MQ,N251NN,3396,11140,1114008,CRP,11298,1129806,DFW,1220,0,1200-1259,1331,0,0,0,354
1,2,MQ,20398,MQ,N251NN,3396,11298,1129806,DFW,11140,1114008,CRP,1021,0,1000-1059,1136,0,0,0,354
1,2,MQ,20398,MQ,N535EA,3397,13198,1319801,MCI,13930,1393007,ORD,2045,1,1900-1959,2158,1,0,0,403
1,2,MQ,20398,MQ,N535EA,3397,13930,1393007,ORD,13198,1319801,MCI,1816,1,1700-1759,2017,1,0,0,403
1,2,MQ,20398,MQ,N619AE,3399,11637,1163703,FAR,13930,1393007,ORD,1615,1,1500-1559,1801,1,0,0,557
1,2,MQ,20398,MQ,N619AE,3399,13930,1393007,ORD,11637,1163703,FAR,1317,0,1300-1359,1540,1,0,0,557
1,2,MQ,20398,MQ,N267NN,3402,13930,1393007,ORD,14122,1412202,PIT,1525,0,1500-1559,1818,1,0,0,413
1,2,MQ,20398,MQ,N267NN,3402,14122,1412202,PIT,13930,1393007,ORD,1844,1,1800-1859,1944,1,0,0,413
1,2,MQ,20398,MQ,N664MS,3404,13303,1330303,MIA,14685,1468502,SAV,2129,0,2100-2159,2247,0,0,0,440
1,2,MQ,20398,MQ,N854AE,3405,11298,1129806,DFW,15411,1541106,TYR,838,0,0800-0859,925,0,0,0,102
1,2,MQ,20398,MQ,N854AE,3405,15411,1541106,TYR,11298,1129806,DFW,953,0,1000-1059,1036,0,0,0,102
1,2,MQ,20398,MQ,N688AE,3406,11203,1120302,CWA,13930,1393007,ORD,1634,0,1600-1659,1757,0,0,0,213
1,2,MQ,20398,MQ,N688AE,3406,13930,1393007,ORD,11203,1120302,CWA,1451,0,1400-1459,1605,0,0,0,213
1,2,MQ,20398,MQ,N664MS,3407,11996,1199603,GSP,13303,1330303,MIA,1836,0,1800-1859,2028,0,0,0,637
1,2,MQ,20398,MQ,N664MS,3407,13303,1330303,MIA,11996,1199603,GSP,1613,0,1600-1659,1801,0,0,0,637
1,2,MQ,20398,MQ,N529EA,3408,13930,1393007,ORD,11042,1104205,CLE,2315,1,2200-2259,139,1,0,0,315
1,2,MQ,20398,MQ,N698CB,3409,12884,1288403,LAN,13930,1393007,ORD,1505,1,1400-1459,1542,1,0,0,179
1,2,MQ,20398,MQ,N698CB,3409,13930,1393007,ORD,12884,1288403,LAN,1209,0,1200-1259,1440,1,0,0,179
1,2,MQ,20398,MQ,N618AE,3411,13303,1330303,MIA,11996,1199603,GSP,2143,0,2100-2159,2338,0,0,0,637
1,2,MQ,20398,MQ,N220NN,3412,11298,1129806,DFW,13256,1325602,MFE,1353,0,1300-1359,1528,0,0,0,469
1,2,MQ,20398,MQ,N220NN,3412,13256,1325602,MFE,11298,1129806,DFW,1601,0,1500-1559,1726,0,0,0,469
1,2,MQ,20398,MQ,N245NN,3413,11298,1129806,DFW,12992,1299206,LIT,1814,0,1800-1859,1932,0,0,0,304
1,2,MQ,20398,MQ,N245NN,3413,12992,1299206,LIT,11298,1129806,DFW,2003,0,1900-1959,2144,1,0,0,304
1,2,MQ,20398,MQ,N244NN,3415,10279,1027903,AMA,11298,1129806,DFW,1252,1,1000-1059,1404,1,0,0,312
1,2,MQ,20398,MQ,N244NN,3415,11298,1129806,DFW,10279,1027903,AMA,840,0,0800-0859,951,0,0,0,312
1,2,MQ,20398,MQ,N825AE,3416,11140,1114008,CRP,11298,1129806,DFW,2119,0,2100-2159,2241,0,0,0,354
1,2,MQ,20398,MQ,N854AE,3417,15074,1507402,SWO,11298,1129806,DFW,2140,0,2100-2159,2319,0,0,0,225
1,2,MQ,20398,MQ,N821AE,3420,12953,1295304,LGA,10693,1069302,BNA,1423,0,1400-1459,1640,1,0,0,764
1,2,MQ,20398,MQ,N645AE,3421,10599,1059904,BHM,11298,1129806,DFW,2303,1,2000-2059,111,1,0,0,597
1,2,MQ,20398,MQ,N223NN,3422,13198,1319801,MCI,13930,1393007,ORD,1437,1,1400-1459,1600,1,0,0,403
1,2,MQ,20398,MQ,N223NN,3422,13930,1393007,ORD,13198,1319801,MCI,1150,0,1100-1159,1400,1,0,0,403
1,2,MQ,20398,MQ,N932AE,3423,10874,1087402,CAK,11057,1105703,CLT,2140,1,2100-2159,2333,0,0,0,394
1,2,MQ,20398,MQ,N535EA,3424,11042,1104205,CLE,13930,1393007,ORD,1652,1,1600-1659,1733,1,0,0,315
1,2,MQ,20398,MQ,N535EA,3424,13930,1393007,ORD,11042,1104205,CLE,1346,1,1300-1359,1623,1,0,0,315
1,2,MQ,20398,MQ,N681AE,3425,10434,1043405,AVP,11057,1105703,CLT,2053,0,2100-2159,2314,0,0,0,509
1,2,MQ,20398,MQ,N803AE,3426,11298,1129806,DFW,13502,1350202,MTJ,1626,0,1600-1659,1741,0,0,0,722
1,2,MQ,20398,MQ,N803AE,3426,13502,1350202,MTJ,11298,1129806,DFW,1818,0,1800-1859,2132,0,0,0,722
1,2,MQ,20398,MQ,N678AE,3427,13303,1330303,MIA,14193,1419306,PNS,1544,0,1500-1559,1628,0,0,0,530
1,2,MQ,20398,MQ,N678AE,3427,14193,1419306,PNS,13303,1330303,MIA,1817,1,1700-1759,2054,1,0,0,530
1,2,MQ,20398,MQ,N841AE,3431,12953,1295304,LGA,11066,1106606,CMH,2021,0,2000-2059,2211,0,0,0,479
1,2,MQ,20398,MQ,N827AE,3432,11298,1129806,DFW,12891,1289102,LAW,2054,0,2000-2059,2152,0,0,0,140
1,2,MQ,20398,MQ,N835AE,3433,12891,1289102,LAW,11298,1129806,DFW,648,0,0700-0759,806,0,0,0,140
1,2,MQ,20398,MQ,N932AE,3434,11057,1105703,CLT,10874,1087402,CAK,2354,0,2300-2359,116,0,0,0,394
1,2,MQ,20398,MQ,N227NN,3435,11298,1129806,DFW,15919,1591904,XNA,1039,0,1000-1059,1143,0,0,0,280
1,2,MQ,20398,MQ,N227NN,3435,15919,1591904,XNA,11298,1129806,DFW,1223,0,1200-1259,1344,0,0,0,280
1,2,MQ,20398,MQ,N241NN,3436,11298,1129806,DFW,15919,1591904,XNA,1823,0,1800-1859,1928,0,0,0,280
1,2,MQ,20398,MQ,N822AE,3437,10155,1015502,ACT,11298,1129806,DFW,1948,0,1900-1959,2027,0,0,0,89
1,2,MQ,20398,MQ,N822AE,3437,11298,1129806,DFW,10155,1015502,ACT,1823,0,1800-1859,1917,0,0,0,89
1,2,MQ,20398,MQ,N244NN,3438,14814,1481402,SHV,11298,1129806,DFW,554,0,0600-0659,656,0,0,0,190
1,2,MQ,20398,MQ,N803AE,3439,11298,1129806,DFW,12951,1295106,LFT,1215,0,1200-1259,1345,0,0,0,351
1,2,MQ,20398,MQ,N803AE,3439,12951,1295106,LFT,11298,1129806,DFW,1407,0,1400-1459,1542,0,0,0,351
1,2,MQ,20398,MQ,N857AE,3440,11042,1104205,CLE,11057,1105703,CLT,2055,0,2100-2159,2256,0,0,0,430
1,2,MQ,20398,MQ,N836AE,3441,11193,1119302,CVG,12478,1247805,JFK,1239,0,1200-1259,1421,0,0,0,589
1,2,MQ,20398,MQ,N656AE,3442,11067,1106702,CMI,13930,1393007,ORD,949,0,0900-0959,1053,0,0,0,135
1,2,MQ,20398,MQ,N612AE,3443,13290,1329002,MHK,13930,1393007,ORD,528,0,0001-0559,656,0,0,0,501
1,2,MQ,20398,MQ,N675AE,3446,11996,1199603,GSP,13303,1330303,MIA,715,1,0600-0659,913,1,0,0,637
1,2,MQ,20398,MQ,N922AE,3448,13244,1324402,MEM,13303,1330303,MIA,1147,0,1100-1159,1503,0,0,0,859
1,2,MQ,20398,MQ,N922AE,3448,13303,1330303,MIA,13244,1324402,MEM,946,0,0900-0959,1104,0,0,0,859
1,2,MQ,20398,MQ,N538EG,3449,14524,1452401,RIC,13930,1393007,ORD,1100,0,1100-1159,1225,0,0,0,642
1,2,MQ,20398,MQ,N694AE,3450,14783,1478302,SGF,11057,1105703,CLT,1951,0,1900-1959,2308,0,0,0,708
1,2,MQ,20398,MQ,N933JN,3452,10469,1046902,AZO,13930,1393007,ORD,1923,1,1900-1959,1943,1,0,0,122
1,2,MQ,20398,MQ,N933JN,3452,13930,1393007,ORD,10469,1046902,AZO,1641,0,1600-1659,1905,1,0,0,122
1,2,MQ,20398,MQ,N645AE,3453,11986,1198603,GRR,13930,1393007,ORD,1828,1,1700-1759,1905,1,0,0,137
1,2,MQ,20398,MQ,N645AE,3453,13930,1393007,ORD,11986,1198603,GRR,1508,0,1500-1559,1757,1,0,0,137
1,2,MQ,20398,MQ,N689EC,3454,12339,1233904,IND,13303,1330303,MIA,1725,0,1700-1759,2001,0,0,0,1020
1,2,MQ,20398,MQ,N689EC,3454,13303,1330303,MIA,12339,1233904,IND,1359,0,1400-1459,1649,0,0,0,1020
1,2,MQ,20398,MQ,N533AE,3455,11423,1142307,DSM,13930,1393007,ORD,1927,1,1800-1859,2051,1,0,0,299
1,2,MQ,20398,MQ,N533AE,3455,13930,1393007,ORD,11423,1142307,DSM,1700,0,1700-1759,1856,1,0,0,299
1,2,MQ,20398,MQ,N922AE,3456,15412,1541205,TYS,13303,1330303,MIA,545,0,0001-0559,745,0,0,0,724
1,2,MQ,20398,MQ,N835AE,3457,10781,1078105,BTR,11298,1129806,DFW,1840,0,1800-1859,2006,0,0,0,383
1,2,MQ,20398,MQ,N835AE,3457,11298,1129806,DFW,10781,1078105,BTR,1649,0,1600-1659,1813,0,0,0,383
1,2,MQ,20398,MQ,N825AE,3458,11298,1129806,DFW,11140,1114008,CRP,1900,0,1900-1959,2035,0,0,0,354
1,2,MQ,20398,MQ,N528EG,3459,13930,1393007,ORD,10257,1025702,ALB,2002,1,1900-1959,2322,1,0,0,723
1,2,G4,20368,G4,226NV,2792,10431,1043105,AVL,11697,1169706,FLL,1620,0,1600-1659,1807,0,0,0,660
1,2,G4,20368,G4,231NV,1706,11697,1169706,FLL,11193,1119302,CVG,840,0,0800-0859,1102,0,0,0,932
1,2,G4,20368,G4,252NV,522,10466,1046602,AZA,11775,1177502,FSD,823,0,0800-0859,1140,0,0,0,1072
1,2,G4,20368,G4,257NV,1688,14082,1408202,PGD,11423,1142307,DSM,759,0,0800-0859,1036,1,0,0,1206
1,2,G4,20368,G4,250NV,570,10466,1046602,AZA,10666,1066602,BLI,745,0,0700-0759,950,0,0,0,1208
1,2,G4,20368,G4,253NV,1695,14122,1412202,PIT,14082,1408202,PGD,1537,0,1500-1559,1801,0,0,0,941
1,2,G4,20368,G4,254NV,2184,14761,1476106,SFB,10627,1062702,BIS,1415,0,1400-1459,1720,0,0,0,1628
1,2,G4,20368,G4,226NV,2790,10431,1043105,AVL,11697,1169706,FLL,1049,0,1100-1159,1304,0,0,0,660
1,2,G4,20368,G4,327NV,2805,14986,1498603,SRQ,11193,1119302,CVG,1456,1,1400-1459,1701,1,0,0,812
1,2,G4,20368,G4,336NV,340,12892,1289208,LAX,13264,1326403,MFR,757,0,0800-0859,1010,1,0,0,630
1,2,G4,20368,G4,311NV,701,14262,1426204,PSP,10666,1066602,BLI,1144,0,1100-1159,1446,0,0,0,1078
1,2,G4,20368,G4,220NV,2183,11986,1198603,GRR,14761,1476106,SFB,1900,0,1900-1959,2143,0,0,0,1001
1,2,G4,20368,G4,261NV,1325,13495,1349505,MSY,11193,1119302,CVG,1646,0,1600-1659,1930,0,0,0,701
1,2,G4,20368,G4,249NV,536,10466,1046602,AZA,11637,1163703,FAR,820,0,0800-0859,1159,0,0,0,1220
1,2,G4,20368,G4,257NV,1660,14082,1408202,PGD,11823,1182304,FWA,1554,1,1500-1559,1817,1,0,0,986
1,2,G4,20368,G4,256NV,2110,14761,1476106,SFB,13230,1323002,MDT,1145,0,1100-1159,1355,0,0,0,827
1,2,G4,20368,G4,253NV,1692,14082,1408202,PGD,12917,1291703,LCK,622,0,0600-0659,827,0,0,0,890
1,2,G4,20368,G4,273NV,1303,14112,1411206,PIE,11193,1119302,CVG,1121,0,1100-1159,1323,0,0,0,776
1,2,G4,20368,G4,258NV,1658,14082,1408202,PGD,14696,1469608,SBN,1512,0,1500-1559,1755,0,0,0,1049
1,2,G4,20368,G4,224NV,1811,14082,1408202,PGD,12339,1233904,IND,1652,0,1700-1759,1905,0,0,0,916
1,2,G4,20368,G4,247NV,1607,10676,1067602,BLV,14082,1408202,PGD,1528,1,1500-1559,1837,0,0,0,921
1,2,G4,20368,G4,225NV,2809,12889,1288903,LAS,11193,1119302,CVG,1424,1,1300-1359,2054,1,0,0,1678
1,2,G4,20368,G4,234NV,2204,14761,1476106,SFB,15370,1537002,TUL,849,0,0900-0959,1030,0,0,0,995
1,2,G4,20368,G4,222NV,1611,14730,1473003,SDF,14082,1408202,PGD,1718,0,1700-1759,1931,0,0,0,806
1,2,G4,20368,G4,217NV,2795,14761,1476106,SFB,10431,1043105,AVL,1933,0,1900-1959,2053,0,0,0,465
1,2,G4,20368,G4,308NV,2731,14025,1402501,PBG,14112,1411206,PIE,1527,0,1500-1559,1852,0,0,0,1262
1,2,G4,20368,G4,255NV,532,10466,1046602,AZA,14314,1431402,PVU,636,0,0600-0659,801,0,0,0,477
1,2,G4,20368,G4,216NV,800,14112,1411206,PIE,15295,1529502,TOL,815,0,0800-0859,1030,0,0,0,945
1,2,G4,20368,G4,314NV,703,12892,1289208,LAX,10666,1066602,BLI,1117,0,1100-1159,1418,0,0,0,1047
1,2,G4,20368,G4,221NV,2236,14761,1476106,SFB,10581,1058102,BGR,1433,0,1400-1459,1725,0,0,0,1299
1,2,G4,20368,G4,309NV,1903,10676,1067602,BLV,15624,1562404,VPS,916,1,1700-1759,1057,1,0,0,587
1,2,G4,20368,G4,231NV,1703,12945,1294503,LEX,11697,1169706,FLL,1955,0,2000-2059,2204,0,0,0,865
1,2,G4,20368,G4,247NV,1601,11986,1198603,GRR,14082,1408202,PGD,929,0,0900-0959,1239,1,0,0,1118
1,2,G4,20368,G4,223NV,2870,12339,1233904,IND,14761,1476106,SFB,830,0,0800-0859,1042,0,0,0,807
1,2,G4,20368,G4,233NV,1700,11697,1169706,FLL,14025,1402501,PBG,920,0,0900-0959,1225,0,0,0,1334
1,2,G4,20368,G4,314NV,702,10666,1066602,BLI,12892,1289208,LAX,752,0,0800-0859,1015,0,0,0,1047
1,2,G4,20368,G4,246NV,574,10466,1046602,AZA,14252,1425202,PSC,806,0,0800-0859,938,0,0,0,977
1,2,G4,20368,G4,222NV,1610,14082,1408202,PGD,14730,1473003,SDF,1426,0,1400-1459,1629,0,0,0,806
1,2,G4,20368,G4,254NV,2156,14761,1476106,SFB,10408,1040805,ATW,651,0,0700-0759,835,0,0,0,1141
1,2,G4,20368,G4,253NV,1694,14082,1408202,PGD,14122,1412202,PIT,1237,0,1200-1259,1448,0,0,0,941
1,2,G4,20368,G4,233NV,1777,12544,1254403,USA,11697,1169706,FLL,2030,0,2000-2059,2221,0,0,0,643
1,2,G4,20368,G4,258NV,1659,14696,1469608,SBN,14082,1408202,PGD,1844,0,1800-1859,2110,0,0,0,1049
1,2,G4,20368,G4,226NV,2791,11697,1169706,FLL,10431,1043105,AVL,1349,0,1300-1359,1538,0,0,0,660
1,2,G4,20368,G4,256NV,2111,13230,1323002,MDT,14761,1476106,SFB,1439,0,1400-1459,1657,0,0,0,827
1,2,G4,20368,G4,327NV,2804,11193,1119302,CVG,14986,1498603,SRQ,1156,1,1100-1159,1404,1,0,0,812
1,2,G4,20368,G4,311NV,700,10666,1066602,BLI,14262,1426204,PSP,822,0,0800-0859,1051,0,0,0,1078
1,2,G4,20368,G4,228NV,2733,10581,1058102,BGR,14112,1411206,PIE,1445,0,1500-1559,1824,0,0,0,1394
1,2,G4,20368,G4,230NV,1812,12339,1233904,IND,14112,1411206,PIE,756,0,0800-0859,1011,0,0,0,840
1,2,G4,20368,G4,271NV,2177,11721,1172105,FNT,14761,1476106,SFB,1534,1,1500-1559,1823,1,0,0,988
1,2,G4,20368,G4,330NV,2729,12265,1226505,IAG,14112,1411206,PIE,1518,0,1500-1559,1805,0,0,0,1069
1,2,G4,20368,G4,274NV,2793,11697,1169706,FLL,10431,1043105,AVL,1930,1,1900-1959,2113,0,0,0,660
1,2,G4,20368,G4,318NV,1016,13796,1379608,OAK,11603,1160302,EUG,1048,1,0900-0959,1220,1,0,0,445
1,2,G4,20368,G4,336NV,2651,14783,1478302,SGF,12892,1289208,LAX,1916,0,1900-1959,2051,0,0,0,1423
1,2,G4,20368,G4,250NV,2692,10466,1046602,AZA,11898,1189802,GFK,1522,0,1500-1559,1916,0,0,0,1260
1,2,G4,20368,G4,308NV,2730,14112,1411206,PIE,14025,1402501,PBG,1146,0,1200-1259,1428,0,0,0,1262
1,2,G4,20368,G4,247NV,1606,14082,1408202,PGD,10676,1067602,BLV,1329,1,1300-1359,1445,1,0,0,921
1,2,G4,20368,G4,250NV,571,10666,1066602,BLI,10466,1046602,AZA,1031,0,1000-1059,1425,0,0,0,1208
1,2,G4,20368,G4,249NV,591,12280,1228002,IDA,10466,1046602,AZA,1912,0,1900-1959,2208,1,0,0,704
1,2,G4,20368,G4,318NV,1002,13796,1379608,OAK,10666,1066602,BLI,1504,1,1300-1359,1713,1,0,0,764
1,2,G4,20368,G4,254NV,2185,10627,1062702,BIS,14761,1476106,SFB,1805,0,1700-1759,2223,0,0,0,1628
1,2,G4,20368,G4,261NV,1324,11193,1119302,CVG,13495,1349505,MSY,1458,0,1500-1559,1606,0,0,0,701
1,2,G4,20368,G4,330NV,2728,14112,1411206,PIE,12265,1226505,IAG,1145,0,1200-1259,1418,0,0,0,1069
1,2,G4,20368,G4,224NV,1810,12339,1233904,IND,14082,1408202,PGD,1357,0,1400-1459,1616,0,0,0,916
1,2,G4,20368,G4,326NV,2104,14761,1476106,SFB,10685,1068502,BMI,755,0,0800-0859,924,0,0,0,917
1,2,G4,20368,G4,251NV,1602,14082,1408202,PGD,14307,1430705,PVD,1551,0,1500-1559,1825,0,0,0,1184
1,2,G4,20368,G4,220NV,2182,14761,1476106,SFB,11986,1198603,GRR,1545,0,1500-1559,1815,0,0,0,1001
1,2,G4,20368,G4,273NV,1300,11193,1119302,CVG,14761,1476106,SFB,1416,0,1400-1459,1614,0,0,0,735
1,2,G4,20368,G4,250NV,2693,11898,1189802,GFK,10466,1046602,AZA,2001,0,2000-2059,2159,0,0,0,1260
1,2,G4,20368,G4,258NV,1609,13230,1323002,MDT,14082,1408202,PGD,1155,1,1100-1159,1430,1,0,0,963
1,2,G4,20368,G4,306NV,34,12889,1288903,LAS,14570,1457002,RNO,854,0,0900-0959,1011,0,0,0,345
1,2,G4,20368,G4,232NV,806,14112,1411206,PIE,14783,1478302,SGF,1303,0,1300-1359,1427,0,0,0,895
1,2,G4,20368,G4,232NV,818,14112,1411206,PIE,12544,1254403,USA,1914,0,1900-1959,2041,0,0,0,528
1,2,G4,20368,G4,227NV,2874,12339,1233904,IND,14986,1498603,SRQ,1630,1,1500-1559,1846,1,0,0,876
1,2,G4,20368,G4,259NV,2180,14761,1476106,SFB,13367,1336705,MLI,1750,0,1700-1759,1926,0,0,0,1018
1,2,G4,20368,G4,217NV,2794,10431,1043105,AVL,14761,1476106,SFB,1707,0,1700-1759,1834,0,0,0,465
1,2,G4,20368,G4,228NV,2732,14112,1411206,PIE,10581,1058102,BGR,1058,0,1100-1159,1356,0,0,0,1394
